"mecp2_Fold","mecp2_FDR","h2a_Fold","h2a_FDR","overlap_frac_mecp2","overlap_frac_h2a","sig","quadrant"
0.30835816,0.172593195,0.246223255,0.053434041,1,0.677280858676207,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.3842158,0.095478251,0.007449313,0.964508266,1,0.938867077958497,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.212234659,0.303214688,0.19718799,0.075302748,1,0.951572847682119,"Not significant","Q2 (MeCP2 down / H2A up)"
1.521751727,3.18e-09,0.79242203,3.65e-10,0.78160600166713,0.98632538569425,"Significant","Q1 (MeCP2 up / H2A up)"
-0.615246921,0.034530373,-0.217728785,0.044579545,1,0.528489116517286,"Significant","Q3 (MeCP2 down / H2A down)"
-1.0830865,3.04e-05,-0.201979795,0.145523902,1,0.882632293080054,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.08833689,0.682857077,-0.022161375,0.905788812,0.52491103202847,0.599187542315504,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.033613376,0.903717489,0.390851001,0.000618416,1,0.940046716844018,"Not significant","Q2 (MeCP2 down / H2A up)"
2.015107502,1.09e-09,1.107772782,5.12e-15,0.595894263217098,0.880714879467997,"Significant","Q1 (MeCP2 up / H2A up)"
-0.015456861,0.963605471,-0.154705359,0.328213443,1,0.916453537936914,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.412458224,0.09878858,-0.031574063,0.79931757,0.61166621658115,0.716999050332384,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.088230072,0.690697137,0.184663525,0.087784813,1,0.540991654393716,"Not significant","Q2 (MeCP2 down / H2A up)"
-1.470156705,2.91e-06,-0.49394769,0.000937794,0.574137931034483,0.576789838337182,"Significant","Q3 (MeCP2 down / H2A down)"
-0.435609236,0.070450786,-0.239507865,0.03349881,1,0.66044776119403,"Not significant","Q3 (MeCP2 down / H2A down)"
0.180129904,0.453306019,0.729594261,1.85e-11,1,0.506226053639847,"Not significant","Q1 (MeCP2 up / H2A up)"
1.597858491,1.32e-05,1.068206515,3.53e-14,0.600895188362551,1,"Significant","Q1 (MeCP2 up / H2A up)"
1.295826541,3.31e-05,0.770930568,2.14e-06,1,0.82570593962999,"Significant","Q1 (MeCP2 up / H2A up)"
-0.087200613,0.698933399,0.139420061,0.324889651,1,0.523830935251799,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.069982363,0.763308895,-0.037901745,0.800156294,1,0.661067193675889,"Not significant","Q3 (MeCP2 down / H2A down)"
0.020997698,0.945766058,0.454020759,0.006536319,1,0.800391389432485,"Not significant","Q1 (MeCP2 up / H2A up)"
0.013836812,0.966686688,1.462093766,9.56e-20,1,0.531584062196307,"Not significant","Q1 (MeCP2 up / H2A up)"
0.26371982,0.224251946,0.469046668,0.000345502,1,0.584487534626039,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.046907559,0.854250131,-0.174825928,0.318871745,0.962430055955236,0.895833333333333,"Not significant","Q3 (MeCP2 down / H2A down)"
0.00459163,0.990953264,-0.100239876,0.514099819,1,0.732112436115843,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.118451588,0.588405628,-0.07223312,0.594622151,1,0.535492763611303,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.017102214,0.957916583,-0.389849487,0.012170755,1,0.581651376146789,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.078695874,0.725136525,-0.125496706,0.455352661,1,0.810543657331137,"Not significant","Q3 (MeCP2 down / H2A down)"
0.581480679,0.038383527,0.802947543,3.21e-11,1,0.52780269058296,"Significant","Q1 (MeCP2 up / H2A up)"
0.0029178,0.994120293,0.266298514,0.042376236,1,0.747838616714697,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.005052643,0.990134175,-0.011289769,0.93857739,1,0.534031413612565,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.022106387,0.942743735,0.513011735,1.2e-05,1,0.543384879725086,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.162012518,0.454138846,0.212814768,0.267121642,0.979475484606613,0.892004153686397,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.605323687,0.028974552,-0.344191918,0.012465584,1,0.612653618570778,"Significant","Q3 (MeCP2 down / H2A down)"
0.648574974,0.024815739,1.318052776,3.71e-22,1,0.541605839416058,"Significant","Q1 (MeCP2 up / H2A up)"
-0.054946487,0.826171729,0.38378485,0.004601992,1,0.591695501730104,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.136152372,0.507124734,0.076472184,0.646052282,1,0.717872968980798,"Not significant","Q2 (MeCP2 down / H2A up)"
0.041865928,0.875577788,0.409065517,0.000293956,1,0.831896551724138,"Not significant","Q1 (MeCP2 up / H2A up)"
0.002429674,0.995174423,-0.182579074,0.165070731,1,0.633006077606358,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.095868518,0.678267304,0.141751944,0.331967937,0.654487688641779,0.627092846270928,"Not significant","Q2 (MeCP2 down / H2A up)"
0.059392396,0.806982203,0.757736098,2.25e-08,1,0.614538179393131,"Not significant","Q1 (MeCP2 up / H2A up)"
1.518460175,2.32e-05,0.637929148,0.000165241,1,0.502504173622704,"Significant","Q1 (MeCP2 up / H2A up)"
-0.72793237,0.011454667,-0.193357277,0.163635107,1,0.915819209039548,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.001160509,0.997660518,-0.310001767,0.026655619,1,0.558303886925795,"Not significant","Q3 (MeCP2 down / H2A down)"
0.010042755,0.977528481,-0.082368113,0.636630083,1,0.63249299719888,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.13589323,0.523603661,-0.354128891,0.006163885,1,0.511974454497073,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.006032813,0.987997018,-0.070950972,0.593270637,1,0.533932951757972,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.028612627,0.922330911,0.74054317,4.42e-06,1,0.597262247838617,"Not significant","Q2 (MeCP2 down / H2A up)"
0.293944104,0.196077359,0.238008741,0.142186272,1,0.570688968538431,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.098269653,0.649526239,0.153019672,0.201169499,1,0.874744376278119,"Not significant","Q2 (MeCP2 down / H2A up)"
0.016917037,0.958214053,-0.428500977,0.004087896,1,0.614417744916821,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.085100068,0.703869696,-0.184227569,0.339008205,0.615268329554044,0.909497206703911,"Not significant","Q3 (MeCP2 down / H2A down)"
0.034659995,0.90012203,0.366277654,0.013803643,1,0.731018246027075,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.179991488,0.384517348,0.698180425,6.04e-07,1,0.685683530678149,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.143475994,0.488417536,0.265316403,0.055528587,1,0.799375,"Not significant","Q2 (MeCP2 down / H2A up)"
0.049161627,0.845930466,0.218077905,0.043720665,1,0.596726814939152,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.043235789,0.868526153,0.09934182,0.567800759,0.740033688938798,1,"Not significant","Q2 (MeCP2 down / H2A up)"
0.933940332,0.001768506,0.589483979,6.5e-07,1,0.625595643294758,"Significant","Q1 (MeCP2 up / H2A up)"
-0.043889128,0.866023671,0.640301419,1.15e-06,1,0.798206278026906,"Not significant","Q2 (MeCP2 down / H2A up)"
0.392174202,0.106516403,1.319467164,1.74e-22,1,0.541887125220459,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.105011059,0.627656848,-0.341160524,0.037695882,1,0.627477785372522,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.017455715,0.956348511,-0.278269579,0.002939506,1,0.583333333333333,"Not significant","Q3 (MeCP2 down / H2A down)"
-1.031859968,0.004739189,-0.296349056,0.051618924,1,0.803482587064677,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.051485595,0.838882094,-0.42891372,0.01508608,1,0.797517962116264,"Not significant","Q3 (MeCP2 down / H2A down)"
0.14226582,0.494084847,0.032272512,0.873025598,0.725436681222707,0.901016949152542,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.173341866,0.437751631,-0.389917412,5.47e-05,1,0.596999659052165,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.121149197,0.595160215,0.28763067,0.133275437,1,0.565606361829026,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.029361963,0.919001205,-0.190706198,0.257896675,1,0.792833146696529,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.001800539,0.996128344,-0.072223118,0.670315678,1,0.685198054204309,"Not significant","Q3 (MeCP2 down / H2A down)"
0.050164522,0.842880738,0.173054355,0.340521438,1,0.556553911205074,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.10554362,0.64934945,0.075240821,0.547216272,1,0.538546255506608,"Not significant","Q2 (MeCP2 down / H2A up)"
0.235796856,0.257035174,1.078345225,8.3e-13,0.979423868312757,0.856885688568857,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.040535908,0.883455686,-0.341287609,0.111207655,1,0.540828402366864,"Not significant","Q3 (MeCP2 down / H2A down)"
0.015515643,0.962062293,-0.216643288,0.107785369,1,0.510370069133794,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.124736096,0.539200193,0.114367761,0.427317929,1,0.891534391534392,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.067092152,0.774615251,0.930931703,2e-08,1,0.720111731843575,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.019619287,0.949680623,1.257315941,4.03e-22,1,0.731253420908593,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.093818423,0.680690739,-0.134628665,0.497337147,1,0.935294117647059,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.147513316,0.500120222,-0.302864468,0.005593245,1,0.566181818181818,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.021537096,0.94496758,-0.438692094,0.021307756,1,0.717290918419702,"Not significant","Q3 (MeCP2 down / H2A down)"
0.006450725,0.987169703,-0.440831581,0.009553725,1,0.673301304049417,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.01312218,0.968558259,0.0534186,0.729780225,1,0.743761140819964,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.051299945,0.848024311,0.444039736,0.01190134,0.544721407624633,0.726295210166178,"Not significant","Q2 (MeCP2 down / H2A up)"
0.0076848,0.983811034,-0.279452074,0.061395694,1,0.761045426260112,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.246681061,0.265117711,0.077963913,0.59410948,0.590767311291329,0.932086614173228,"Not significant","Q2 (MeCP2 down / H2A up)"
0.046386414,0.85926427,-0.581649628,0.000327057,1,0.590529247910863,"Not significant","Q4 (MeCP2 up / H2A down)"
1.741633357,2.88e-07,1.714777808,2.06e-21,1,0.75807560137457,"Significant","Q1 (MeCP2 up / H2A up)"
-0.091289032,0.681292868,-0.149059066,0.314334159,1,0.714195979899497,"Not significant","Q3 (MeCP2 down / H2A down)"
0.02834206,0.921899118,0.00674505,0.967417835,1,0.578732747804266,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.105026228,0.610763245,0.063387011,0.711510401,1,0.849653808110781,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.119239775,0.587937279,0.263332859,0.072035526,1,0.629179331306991,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.009500138,0.97903179,-0.185017001,0.422716846,0.50596421471173,0.754074074074074,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.045316629,0.860020581,0.091712957,0.637151173,0.994856722997796,0.821103699211643,"Not significant","Q2 (MeCP2 down / H2A up)"
0.057196566,0.813537269,-0.230610867,0.072574059,1,0.548353188507358,"Not significant","Q4 (MeCP2 up / H2A down)"
0.089123766,0.677856546,0.388999382,0.010729565,1,0.965595036661027,"Not significant","Q1 (MeCP2 up / H2A up)"
0.006131528,0.987798431,0.004130091,0.985446797,0.94969512195122,0.883061658398299,"Not significant","Q1 (MeCP2 up / H2A up)"
0.147962916,0.487271052,0.641355404,1.11e-06,1,0.749206349206349,"Not significant","Q1 (MeCP2 up / H2A up)"
0.017898446,0.955498279,-0.311439863,0.053402843,1,0.514851485148515,"Not significant","Q4 (MeCP2 up / H2A down)"
0.018447769,0.953024352,-0.126381655,0.36992616,1,0.551364365971107,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.043877711,0.866978247,-0.310258934,0.027043754,0.790322580645161,0.51453957996769,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.041504167,0.876379907,0.161808312,0.170981572,1,0.724671669793621,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.088728423,0.704836444,-0.433391728,0.010946398,1,0.653696498054475,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.032688659,0.906733114,-0.844486281,2.57e-06,0.982068965517241,0.849135360763268,"Not significant","Q3 (MeCP2 down / H2A down)"
0.076382947,0.74006839,0.234659565,0.116556593,1,0.50142566191446,"Not significant","Q1 (MeCP2 up / H2A up)"
0.023649347,0.937674237,-0.1027452,0.536514124,1,0.510582010582011,"Not significant","Q4 (MeCP2 up / H2A down)"
0.012158065,0.971342295,0.01882914,0.912599599,1,0.788904899135447,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.076683721,0.73598218,-0.06837989,0.623016385,1,0.601931700586409,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.251346651,0.2750416,-0.057453365,0.702068371,1,0.549892933618844,"Not significant","Q3 (MeCP2 down / H2A down)"
0.03554508,0.896413665,0.482894163,0.000244309,1,0.80352644836272,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.148405707,0.479970664,-0.0343012,0.827487452,1,0.844302554027505,"Not significant","Q3 (MeCP2 down / H2A down)"
0.035190638,0.91301517,0.343550444,0.024214721,0.6848,0.52099817407182,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.035171264,0.897515193,0.078462819,0.511645865,1,0.5002043318349,"Not significant","Q2 (MeCP2 down / H2A up)"
1.822259264,2.82e-07,1.313586779,3.76e-13,1,0.900252525252525,"Significant","Q1 (MeCP2 up / H2A up)"
1.784922251,3.5e-07,1.37316257,4.55e-21,1,0.652360515021459,"Significant","Q1 (MeCP2 up / H2A up)"
-0.127792893,0.538548761,-0.091560253,0.550487671,1,0.584509591024249,"Not significant","Q3 (MeCP2 down / H2A down)"
0.068667567,0.765325625,0.868661626,4.16e-08,0.806971904266389,0.753278290432249,"Not significant","Q1 (MeCP2 up / H2A up)"
0.001831452,0.996128344,-0.124192986,0.444109767,1,0.774049217002237,"Not significant","Q4 (MeCP2 up / H2A down)"
0.555013804,0.050777208,1.080422035,1.26e-09,1,0.68941429339065,"Not significant","Q1 (MeCP2 up / H2A up)"
0.011448364,0.973545825,-0.388604476,0.041457915,1,0.812085482682388,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.036783021,0.893960306,0.173644877,0.278886686,0.72674078408426,0.54235807860262,"Not significant","Q2 (MeCP2 down / H2A up)"
0.010569863,0.975799231,-0.236865934,0.218893587,1,0.637798634812287,"Not significant","Q4 (MeCP2 up / H2A down)"
0.034119754,0.9041298,0.187852109,0.220549551,1,0.681683168316832,"Not significant","Q1 (MeCP2 up / H2A up)"
0.021304516,0.94519662,-0.703999758,1.68e-05,0.748534896110815,0.793785310734463,"Not significant","Q4 (MeCP2 up / H2A down)"
0.061569973,0.794126757,0.570024776,0.000626516,0.573529411764706,0.70059880239521,"Not significant","Q1 (MeCP2 up / H2A up)"
0.01012698,0.977167065,0.306525826,0.020283735,1,0.624014336917563,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.038116371,0.887717536,0.293666163,0.024758703,0.998330550918197,0.784776902887139,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.145895432,0.501651632,-0.347987026,0.058189123,0.672484599589322,0.71978021978022,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.093744106,0.659625382,-0.165126799,0.369883313,1,0.646989374262102,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.063403602,0.790910601,0.788228712,4.96e-14,1,0.545201115093588,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.008100195,0.982852737,-0.056763589,0.738824577,1,0.787610619469027,"Not significant","Q3 (MeCP2 down / H2A down)"
0.018816853,0.952549078,0.547850452,1.88e-05,1,0.802801724137931,"Not significant","Q1 (MeCP2 up / H2A up)"
0.086154607,0.698227229,0.493048872,0.002935553,1,0.738790035587189,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.128144861,0.535954228,-0.518643069,5.36e-05,1,0.697974217311234,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.107207645,0.617549871,0.425519505,0.083706353,0.802374893977947,0.915779283639884,"Not significant","Q2 (MeCP2 down / H2A up)"
0.012115027,0.971457943,0.351070498,0.018639217,1,0.832633473305339,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.01754679,0.956037073,-0.171710922,0.235335087,1,0.518155053974485,"Not significant","Q3 (MeCP2 down / H2A down)"
1.430755049,1.92e-06,1.053693978,6.6e-09,0.744485294117647,0.987002437043054,"Significant","Q1 (MeCP2 up / H2A up)"
-5.27e-05,0.999823718,0.038666557,0.854089891,1,0.946134347275032,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.009166022,0.979886804,0.097626797,0.484961794,1,0.590453025235634,"Not significant","Q2 (MeCP2 down / H2A up)"
0.055674501,0.819892183,0.100467848,0.492107107,1,0.770919881305638,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.39966547,0.112845464,-0.517678206,0.000339892,0.834555827220864,0.795648795648796,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.049811593,0.842284325,-0.317424503,0.060713561,0.742871690427699,0.929891650732951,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.258635915,0.21787064,0.286581323,0.020562107,1,0.777176364456473,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.199565,0.348258027,-0.054747195,0.751292053,1,0.592291220556745,"Not significant","Q3 (MeCP2 down / H2A down)"
0.050634394,0.839238202,0.469009818,0.000517077,1,0.564157399486741,"Not significant","Q1 (MeCP2 up / H2A up)"
0.033947153,0.905153513,-0.284684505,0.051526978,1,0.600925596297615,"Not significant","Q4 (MeCP2 up / H2A down)"
0.134061471,0.51851698,0.741111329,3.21e-07,1,0.720603015075377,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.109503269,0.619395297,-0.253002611,0.111476354,1,0.762903225806452,"Not significant","Q3 (MeCP2 down / H2A down)"
0.082072663,0.708669246,0.398617702,0.00062819,1,0.553615960099751,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.162431934,0.438744188,0.11863717,0.409087486,1,0.922453703703704,"Not significant","Q2 (MeCP2 down / H2A up)"
0.124893097,0.544323839,0.680974341,6.97e-07,0.759656652360515,0.718677494199536,"Not significant","Q1 (MeCP2 up / H2A up)"
0.008272408,0.982258931,0.822678621,4.43e-08,1,0.572304995617879,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.022530736,0.941720334,0.324531763,0.008117292,1,0.710624071322437,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.020235983,0.948672716,-0.023213333,0.88371968,1,0.678586632609621,"Not significant","Q3 (MeCP2 down / H2A down)"
0.038375211,0.886270827,-0.537715963,0.00012311,1,0.576505798728021,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.057231007,0.811852365,0.635432944,5.24e-07,0.998587570621469,0.559040590405904,"Not significant","Q2 (MeCP2 down / H2A up)"
0.070068898,0.769298554,0.774275604,8.69e-08,0.744818652849741,0.693188667872212,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.125977945,0.568175544,0.353901154,0.004428592,0.774585635359116,0.670172084130019,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.035254008,0.897359872,0.272910353,0.068742862,0.678027556200145,0.763265306122449,"Not significant","Q2 (MeCP2 down / H2A up)"
0.030010231,0.91578628,-0.464692118,0.002380442,1,0.836925960637301,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.15864321,0.430278762,-0.089269254,0.635609424,0.551567239635996,0.82464096749811,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.002608295,0.994781094,0.153688848,0.251017487,1,0.602717167558666,"Not significant","Q2 (MeCP2 down / H2A up)"
0.004737745,0.990759581,-0.480973157,0.016221376,0.889788293897883,0.672470588235294,"Not significant","Q4 (MeCP2 up / H2A down)"
0.134883199,0.510500527,0.674429825,4.89e-08,0.585457979225685,0.588235294117647,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.100759653,0.632964943,0.509555476,5.71e-06,1,0.584633385335413,"Not significant","Q2 (MeCP2 down / H2A up)"
1.159617654,0.001153364,0.793681743,2.37e-06,1,0.56909239574816,"Significant","Q1 (MeCP2 up / H2A up)"
0.677890358,0.037051923,0.144402341,0.33815316,1,0.818703384968445,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.150236816,0.450651598,0.456064207,0.002634398,1,0.884228187919463,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.019041331,0.951298885,0.407679683,0.005685618,0.662058371735791,0.93968023255814,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.102852577,0.62629522,-0.222393841,0.151953397,1,0.93127147766323,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.075194338,0.745821958,0.097274179,0.515272858,1,0.6803764377832,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.230302469,0.260161465,0.0343245,0.816775693,1,0.546633416458853,"Not significant","Q2 (MeCP2 down / H2A up)"
0.114431234,0.586513321,0.377527627,0.017174428,1,0.856861457649376,"Not significant","Q1 (MeCP2 up / H2A up)"
0.019511156,0.950299372,0.035928015,0.841160006,1,0.652331044452476,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.049288446,0.845211469,0.238834665,0.055177672,1,0.919690372520561,"Not significant","Q2 (MeCP2 down / H2A up)"
1.697323514,2.71e-07,1.475433634,6.71e-14,0.984659635666347,0.990356798457088,"Significant","Q1 (MeCP2 up / H2A up)"
0.052263824,0.831327001,0.522846332,0.00016038,1,0.634662327095199,"Not significant","Q1 (MeCP2 up / H2A up)"
0.065715442,0.779171949,-0.055568377,0.776684426,1,0.6865189289012,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.067797526,0.76909359,-0.488766066,0.000148075,1,0.524121295658167,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.11161293,0.607945428,-0.493913384,0.000480265,1,0.521156558533145,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.065272502,0.782181646,-0.058446838,0.771415503,0.866923818707811,0.915478615071283,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.09408354,0.65496724,-0.460800803,0.003723643,1,0.856545128511656,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.112969039,0.580376987,0.515245835,0.000149315,0.773225345402573,0.974774774774775,"Not significant","Q2 (MeCP2 down / H2A up)"
0.111431634,0.598865244,0.457079965,0.002333062,0.951456310679612,0.887834339948231,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.024063066,0.936375559,-0.027154003,0.863919629,1,0.725211204979991,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.198565302,0.363067388,0.030360775,0.859856173,1,0.641187618445989,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.087896608,0.696278309,-0.485483235,0.001609816,1,0.749438202247191,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.046412374,0.856761233,-0.416037539,0.015006825,1,0.76064610866373,"Not significant","Q3 (MeCP2 down / H2A down)"
0.035046002,0.898326548,-0.182654223,0.498136187,1,0.748942917547569,"Not significant","Q4 (MeCP2 up / H2A down)"
0.071850204,0.750729809,0.117729813,0.508284492,1,0.72735632183908,"Not significant","Q1 (MeCP2 up / H2A up)"
0.031733912,0.909377067,-0.16489849,0.276919511,1,0.753521126760563,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.066930967,0.768063025,0.233752143,0.367479549,1,0.793055555555556,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.117710455,0.566142017,0.018337747,0.910949384,1,0.640392156862745,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.084201283,0.696133482,0.553907575,8.39e-07,1,0.693159609120521,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.089743596,0.690867988,-0.540580578,5.68e-05,0.987172336865588,0.660941000746826,"Not significant","Q3 (MeCP2 down / H2A down)"
0.022199347,0.941896513,-0.556046241,0.002077305,1,0.629182156133829,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.131327413,0.529789599,-0.318455767,0.016628297,1,0.859840232389252,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.015687448,0.961884442,0.129278696,0.298008965,1,0.809650287737937,"Not significant","Q2 (MeCP2 down / H2A up)"
1.80876102,1.4e-09,1.157324401,8.11e-19,1,0.75,"Significant","Q1 (MeCP2 up / H2A up)"
-0.129247661,0.537289822,-0.000933003,0.995698854,1,0.939695550351288,"Not significant","Q3 (MeCP2 down / H2A down)"
0.036401507,0.893869375,0.273842095,0.04515085,1,0.576379542395693,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.005557482,0.988906252,-0.024014625,0.932378376,1,0.593152512227657,"Not significant","Q3 (MeCP2 down / H2A down)"
1.895823258,5.17e-08,1.628563433,1.33e-24,1,0.713253012048193,"Significant","Q1 (MeCP2 up / H2A up)"
-0.083229126,0.707462982,-0.624337866,1.8e-05,0.787925696594427,0.565136935603257,"Not significant","Q3 (MeCP2 down / H2A down)"
0.030494495,0.913206347,-0.131974895,0.313420375,1,0.611021069692058,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.078020664,0.723303077,0.221764816,0.074273882,1,0.680302356602935,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.079685815,0.718120966,-0.121308469,0.436352777,0.567056204785754,0.62862430598396,"Not significant","Q3 (MeCP2 down / H2A down)"
0.054287566,0.823594255,1.080583545,7.2e-19,1,0.759825327510917,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.064229408,0.792866519,0.48893273,0.000135287,1,0.537196261682243,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.131104066,0.502770027,-1.029894072,4.64e-09,0.752247191011236,0.566652560304697,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.049476564,0.849025297,-0.053049426,0.738628935,1,0.616082474226804,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.020286991,0.947920038,-0.100836495,0.513404353,1,0.549166383123511,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.05842762,0.814048327,-0.245474549,0.091283106,1,0.612451361867704,"Not significant","Q3 (MeCP2 down / H2A down)"
1.403167995,3.9e-06,0.802861697,1.61e-06,1,0.745358090185676,"Significant","Q1 (MeCP2 up / H2A up)"
0.448885284,0.094649207,0.536179616,0.00034868,1,0.754994742376446,"Not significant","Q1 (MeCP2 up / H2A up)"
0.123640849,0.548120695,0.34163551,0.001132214,1,0.550365556458164,"Not significant","Q1 (MeCP2 up / H2A up)"
0.274899856,0.207473837,0.599534788,0.00017501,1,0.864920744314266,"Not significant","Q1 (MeCP2 up / H2A up)"
0.086818709,0.684240052,0.241862446,0.045009041,1,0.578306092124814,"Not significant","Q1 (MeCP2 up / H2A up)"
0.016021726,0.960785514,0.296794744,0.010160366,1,0.530741410488246,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.033961085,0.90215075,-0.144994189,0.354226113,1,0.874219875180029,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.137698552,0.492657434,-0.666557752,7.72e-05,1,0.566105155691679,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.029591854,0.916878501,-0.295546117,0.052820274,1,0.691004672897196,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.012935254,0.969233252,-0.185680092,0.213848476,1,0.543715846994536,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.001593155,0.996642714,0.454505877,0.001756952,1,0.513320079522863,"Not significant","Q2 (MeCP2 down / H2A up)"
