"peak_id","mecp2_Fold","mecp2_FDR","SYMBOL"
"mecp2_peak_30569",-0.156641761,0.465767836,"Chid1"
"mecp2_peak_30570",-0.049108447,0.846482161,"Leng9"
"mecp2_peak_30572",-0.138572701,0.513548555,"Dpy19l3"
"mecp2_peak_30574",-0.072783815,0.750390896,"Ppfia1"
"mecp2_peak_30576",0.012834823,0.969918168,"Xpo6"
"mecp2_peak_30577",0.069810928,0.765046369,"Ptpn5"
"mecp2_peak_30578",-0.040540019,0.87852267,"1700028J19Rik"
"mecp2_peak_30578",-0.040540019,0.87852267,"2410002F23Rik"
"mecp2_peak_30579",-0.03789131,0.891539533,"Scaf1"
"mecp2_peak_30580",0.031445655,0.910323512,"Brsk2"
"mecp2_peak_30581",-0.057299894,0.816366711,"Gm38393"
"mecp2_peak_30581",-0.057299894,0.816366711,"Snrpn"
"mecp2_peak_30581",-0.057299894,0.816366711,"Snurf"
"mecp2_peak_30582",-0.085170434,0.69784097,"Cend1"
"mecp2_peak_30583",-0.567010235,0.04495512,"Gtf3c1"
"mecp2_peak_30584",-0.211286062,0.364472783,"Stk32c"
"mecp2_peak_30586",-0.03034276,0.915319738,"Stk32c"
"mecp2_peak_30586",-0.03034276,0.915319738,"Lrrc27"
"mecp2_peak_30587",-0.047619118,0.85859265,"Irgq"
"mecp2_peak_30588",-0.082403988,0.722474073,"Coro1a"
"mecp2_peak_30589",-0.027941493,0.923623859,"Sbk2"
"mecp2_peak_30593",-0.113137543,0.617490456,"Igf1r"
"mecp2_peak_30594",-0.059261995,0.808442801,"Prkd2"
"mecp2_peak_30595",0.07727438,0.744279126,"Ebf3"
"mecp2_peak_30596",0.006550063,0.986930055,"Adamts17"
"mecp2_peak_30597",-0.002379448,0.995270866,"Fuz"
"mecp2_peak_30598",0.001112726,0.99769891,"Tub"
"mecp2_peak_30599",-0.117473839,0.574442132,"Capn5"
"mecp2_peak_30599",-0.117473839,0.574442132,"Omp"
"mecp2_peak_30600",0.016693045,0.958916754,"Klhl25"
"mecp2_peak_30603",-0.046590899,0.856410767,"Ccdc90b"
"mecp2_peak_30604",-0.018465728,0.953024352,"Fgfr2"
"mecp2_peak_30605",-0.022604913,0.941008705,"Fgfr2"
"mecp2_peak_30605",-0.022604913,0.941008705,"Tacc2"
"mecp2_peak_30606",-0.030181647,0.914934067,"Svip"
"mecp2_peak_30607",-0.050325593,0.843018094,"Ap2s1"
"mecp2_peak_30611",0.437192583,0.090989291,"Fgfr2"
"mecp2_peak_30612",-0.083448766,0.708930891,"Parva"
"mecp2_peak_30615",0.04280846,0.871993013,"Agbl1"
"mecp2_peak_30616",-0.036034748,0.894926144,"Atp4a"
"mecp2_peak_30617",-0.036883252,0.894102371,"Acer3"
"mecp2_peak_30619",-0.041059546,0.877891436,"Fbxo27"
"mecp2_peak_30621",-0.024343873,0.935103812,"Etv2"
"mecp2_peak_30623",0.009286561,0.979524979,"Cnga4"
"mecp2_peak_30624",0.026503388,0.927191018,"Dnhd1"
"mecp2_peak_30625",-0.041481407,0.876877214,"Tsku"
"mecp2_peak_30626",-0.037746683,0.888531168,"Tead1"
"mecp2_peak_30628",-0.033664381,0.905320164,"Taok2"
"mecp2_peak_30629",-0.018001447,0.954793805,"Dock1"
"mecp2_peak_30629",-0.018001447,0.954793805,"Insyn2a"
"mecp2_peak_30630",-0.041822351,0.876958355,"Pinlyp"
"mecp2_peak_30630",-0.041822351,0.876958355,"Xrcc1"
"mecp2_peak_30631",-0.048606671,0.849025297,"Ethe1"
"mecp2_peak_30632",-0.041177367,0.87647923,"Sv2b"
"mecp2_peak_30633",0.058658459,0.807009232,"Scnn1b"
"mecp2_peak_30634",-0.021048623,0.946735765,"Adamtsl3"
"mecp2_peak_30635",-0.060719607,0.798080541,"Dlg2"
"mecp2_peak_30637",-0.382886249,0.097994909,"Gtf3c1"
"mecp2_peak_30638",-0.178641487,0.397241428,"Capn5"
"mecp2_peak_30639",-0.15874723,0.44719997,"Gsg1l"
"mecp2_peak_30640",-0.083011871,0.703869696,"Bckdha"
"mecp2_peak_30640",-0.083011871,0.703869696,"Exosc5"
"mecp2_peak_30641",0.066151978,0.781192262,"Gramd1a"
"mecp2_peak_30642",-0.131720675,0.573783674,"Tenm4"
"mecp2_peak_30644",-0.082011049,0.704048494,"Rps13"
"mecp2_peak_30645",-0.112768408,0.595329499,"Usp35"
"mecp2_peak_30645",-0.112768408,0.595329499,"Kctd21"
"mecp2_peak_30646",-0.128972445,0.521987732,"Hnrnpl"
"mecp2_peak_30648",-0.230070691,0.290696977,"Gsg1l"
"mecp2_peak_30653",0.009744803,0.978084723,"Thrsp"
"mecp2_peak_30654",-0.028250612,0.922475631,"Sptbn4"
"mecp2_peak_30656",-0.049100355,0.852333325,"Tenm4"
"mecp2_peak_30657",-0.141691158,0.488176055,"Abcc8"
"mecp2_peak_30659",-0.009527838,0.978935326,"Zfp689"
"mecp2_peak_30660",-0.261323012,0.285777055,"Hdgfl3"
"mecp2_peak_30661",-0.090149362,0.674791532,"P2ry2"
"mecp2_peak_30663",0.019266368,0.950571817,"Selenos"
"mecp2_peak_30665",-0.050913104,0.83893272,"Gemin7"
"mecp2_peak_30665",-0.050913104,0.83893272,"Zfp296"
"mecp2_peak_30666",-0.053420199,0.827577408,"Dmkn"
"mecp2_peak_30667",-0.149252,0.472364647,"Tmem9b"
"mecp2_peak_30668",-0.041078586,0.880302221,"Mef2a"
"mecp2_peak_30669",0.075126041,0.736240397,"Uvrag"
"mecp2_peak_30670",-0.155600113,0.468687356,"Tm6sf1"
"mecp2_peak_30671",-0.010799596,0.975160807,"Umod"
"mecp2_peak_30672",-0.019000272,0.951492567,"Ntrk3"
"mecp2_peak_30674",0.024067248,0.935733513,"Eml2"
"mecp2_peak_30675",-0.035762934,0.89815267,"Cdkn1c"
"mecp2_peak_30676",0.068585901,0.772504919,"Nav2"
"mecp2_peak_30677",-0.082943989,0.707217312,"Atxn2l"
"mecp2_peak_30678",-0.066345864,0.778097178,"Gsg1l"
"mecp2_peak_30680",-0.092341272,0.668634404,"Shank2"
"mecp2_peak_30681",-0.01793722,0.954599301,"Kcnj11"
"mecp2_peak_30683",-0.065996776,0.774400585,"Otog"
"mecp2_peak_30684",0.010014088,0.977461327,"Dock1"
"mecp2_peak_30685",1.594320346,2.83e-05,"Dlg2"
"mecp2_peak_30686",-0.002273406,0.995434801,"Zdhhc13"
"mecp2_peak_30687",-0.052046806,0.843794612,"Tub"
"mecp2_peak_30688",-0.033389435,0.904686855,"Fam57b"
"mecp2_peak_30688",-0.033389435,0.904686855,"Aldoa"
"mecp2_peak_30691",-0.020713115,0.947388229,"Plpp4"
"mecp2_peak_30692",-0.528207619,0.066098256,"Gsg1l"
"mecp2_peak_30694",-0.62330064,0.055443525,"D430042O09Rik"
"mecp2_peak_30697",-0.039696536,0.881465448,"Klhl25"
"mecp2_peak_30698",-0.143935858,0.493880347,"Abcc8"
"mecp2_peak_30699",-0.151601683,0.555200968,"Shank2"
"mecp2_peak_30701",-0.061037099,0.797016455,"Sez6l2"
"mecp2_peak_30702",-0.155143613,0.466311993,"Rgma"
"mecp2_peak_30703",0.023910421,0.936571497,"Syt9"
"mecp2_peak_30704",-0.026968886,0.926397689,"Olfr643"
"mecp2_peak_30704",-0.026968886,0.926397689,"Ubqln5"
"mecp2_peak_30705",0.614046135,0.024547026,"Fgfr2"
"mecp2_peak_30706",0.182213489,0.385423823,"Slco3a1"
"mecp2_peak_30707",-0.142108828,0.50582578,"Phldb3"
"mecp2_peak_30708",0.064448301,0.781631779,"Zfp536"
"mecp2_peak_30709",-0.057655278,0.814333396,"Bbc3"
"mecp2_peak_30710",-0.182182033,0.362717567,"Fgfr2"
"mecp2_peak_30712",0.03386798,0.902097704,"Zfp536"
"mecp2_peak_30713",-0.084740696,0.715419703,"Rras2"
"mecp2_peak_30715",-0.023746177,0.937212389,"Atf5"
"mecp2_peak_30715",-0.023746177,0.937212389,"Nup62"
"mecp2_peak_30717",0.033678486,0.902686021,"Psg20"
"mecp2_peak_30718",-0.063694625,0.785324416,"Slc6a5"
"mecp2_peak_30719",-0.122922304,0.557094203,"Stard10"
"mecp2_peak_30720",-0.061288958,0.802928692,"Tjp1"
"mecp2_peak_30721",0.021136575,0.945460588,"Chrna7"
"mecp2_peak_30722",-0.022745223,0.941542539,"Snrnp70"
"mecp2_peak_30723",-0.102244426,0.630223353,"Ntrk3"
"mecp2_peak_30725",0.072841036,0.747781468,"Tenm4"
"mecp2_peak_30726",0.7476876,0.021415287,"Lrrc28"
"mecp2_peak_30727",-0.043895704,0.867793155,"Dchs1"
"mecp2_peak_30728",1.009596514,0.001116502,"Sox6"
"mecp2_peak_30729",0.04169201,0.874434911,"Ano1"
"mecp2_peak_30731",-0.048840065,0.845281231,"Apba2"
"mecp2_peak_30732",0.29448429,0.188328141,"Scube2"
"mecp2_peak_30733",-0.116131283,0.576602523,"Dock1"
"mecp2_peak_30734",-0.02639473,0.927944446,"Knop1"
"mecp2_peak_30737",-0.064795191,0.781631779,"Mphosph10"
"mecp2_peak_30737",-0.064795191,0.781631779,"Mcee"
"mecp2_peak_30738",-0.4598259,0.098982521,"Ntrk3"
"mecp2_peak_30740",0.053727578,0.827081571,"Tead1"
"mecp2_peak_30741",-0.036728965,0.892515987,"Abhd2"
"mecp2_peak_30742",0.105426903,0.619680751,"Dlg2"
"mecp2_peak_30743",0.03033606,0.914515978,"Lsp1"
"mecp2_peak_30743",0.03033606,0.914515978,"Prr33"
"mecp2_peak_30744",-0.127899718,0.532480303,"Ppfia1"
"mecp2_peak_30745",-0.034818957,0.901985438,"B3gnt6"
"mecp2_peak_30746",-0.047911655,0.849752085,"Tcerg1l"
"mecp2_peak_30748",-0.379005422,0.09878858,"Th"
"mecp2_peak_30749",1.223987539,0.000316207,"Slco3a1"
"mecp2_peak_30750",0.01877913,0.953081181,"Ryr1"
"mecp2_peak_30753",-0.002448622,0.995133509,"Otog"
"mecp2_peak_30754",-0.056548846,0.81869501,"Man2a2"
"mecp2_peak_30755",-0.041561422,0.87647923,"Eps8l2"
"mecp2_peak_30756",-0.1203376,0.558162001,"Arap1"
"mecp2_peak_30757",-0.062681512,0.798260623,"Ascl2"
"mecp2_peak_30758",0.050200295,0.845424601,"Kcnc1"
"mecp2_peak_30759",2.097469952,1.34e-10,"Lcmt1"
"mecp2_peak_30760",-0.168074851,0.448101115,"Igf1r"
"mecp2_peak_30761",-0.084627607,0.709447813,"Chst8"
"mecp2_peak_30762",-0.146766041,0.500441538,"Sh3gl3"
"mecp2_peak_30763",0.724908198,0.01000188,"Sox6"
"mecp2_peak_30765",-0.058801093,0.807000477,"Lmo1"
"mecp2_peak_30766",-0.078451436,0.720160048,"Nell1"
"mecp2_peak_30767",-0.04067046,0.878318912,"Zfp574"
"mecp2_peak_30768",-0.032544146,0.906796892,"Ndn"
"mecp2_peak_30769",-0.024800121,0.933096324,"Zfp536"
"mecp2_peak_30770",-0.059649848,0.800745855,"Fgfr2"
"mecp2_peak_30771",-0.117662219,0.578034051,"Tpcn2"
"mecp2_peak_30771",-0.117662219,0.578034051,"Smim38"
"mecp2_peak_30772",0.010875111,0.975040959,"Fgfr2"
"mecp2_peak_30772",0.010875111,0.975040959,"Lhpp"
"mecp2_peak_30776",0.10394883,0.64460436,"Nell1"
"mecp2_peak_30777",-0.001583137,0.996576594,"Fah"
"mecp2_peak_30778",-0.024819575,0.934101469,"Kndc1"
"mecp2_peak_30779",-0.026891175,0.926217243,"Sertad3"
"mecp2_peak_30780",-0.378289838,0.094870058,"Cebpa"
"mecp2_peak_30781",0.008600294,0.981237983,"Il27"
"mecp2_peak_30782",-0.111206916,0.609563897,"Lipt2"
"mecp2_peak_30784",-0.06113588,0.802185199,"Gm45837"
"mecp2_peak_30784",-0.06113588,0.802185199,"Pde2a"
"mecp2_peak_30785",0.083527972,0.703438789,"Saa2"
"mecp2_peak_30786",0.064044813,0.788189232,"Med29"
"mecp2_peak_30786",0.064044813,0.788189232,"Paf1"
"mecp2_peak_30787",-0.01581354,0.961623197,"Myh14"
"mecp2_peak_30788",0.617778079,0.020107292,"Fgfr2"
"mecp2_peak_30788",0.617778079,0.020107292,"Lhpp"
"mecp2_peak_30789",-0.025962349,0.929337447,"Tub"
"mecp2_peak_30791",0.056469569,0.815307548,"Fam98c"
"mecp2_peak_30792",-0.025062953,0.932481162,"Smg9"
"mecp2_peak_30793",-0.086045118,0.695127141,"Cttn"
"mecp2_peak_30794",-0.041431258,0.880144942,"Shank1"
"mecp2_peak_30795",0.031994188,0.910210972,"Atp2a1"
"mecp2_peak_30796",-0.01422991,0.965847293,"Dyrk1b"
"mecp2_peak_30797",2.031582339,3.48e-11,"Il16"
"mecp2_peak_30798",-0.922403298,0.008598838,"Shank2"
"mecp2_peak_30799",0.022856744,0.940965889,"Ntrk3"
"mecp2_peak_30800",-0.02810519,0.922446157,"Taok2"
"mecp2_peak_30801",-1.497341877,1.59e-07,"Dkk3"
"mecp2_peak_30802",-0.203699337,0.353117271,"Plekha7"
"mecp2_peak_30803",-0.04223405,0.874444293,"Dpysl4"
"mecp2_peak_30804",-0.090180211,0.685943229,"Ptpre"
"mecp2_peak_30805",0.08339058,0.698978358,"Xylt1"
"mecp2_peak_30807",0.638316099,0.036689874,"Galnt18"
"mecp2_peak_30808",-0.00609753,0.987737551,"Osbpl5"
"mecp2_peak_30809",-0.071482921,0.749103943,"Zfp473"
"mecp2_peak_30809",-0.071482921,0.749103943,"Vrk3"
"mecp2_peak_30810",0.026736782,0.9270933,"Klhl35"
"mecp2_peak_30812",-0.008141969,0.982581985,"Glrx3"
"mecp2_peak_30813",-0.196250172,0.361594392,"Ntrk3"
"mecp2_peak_30815",-0.193835301,0.419541222,"Fam189a1"
"mecp2_peak_30817",-0.019322354,0.951298885,"Arap1"
"mecp2_peak_30818",-0.065869683,0.77916512,"Cd81"
"mecp2_peak_30819",-0.033422199,0.902960456,"9430038I01Rik"
"mecp2_peak_30820",-0.452236943,0.058557824,"Gm45837"
"mecp2_peak_30820",-0.452236943,0.058557824,"Pde2a"
"mecp2_peak_30821",-0.039946922,0.880809397,"Tmem135"
"mecp2_peak_30822",-0.056595717,0.821903404,"Dock1"
"mecp2_peak_30823",-0.050161628,0.842424796,"Rbbp6"
"mecp2_peak_30824",0.001878894,0.996004515,"Actn4"
"mecp2_peak_30825",-0.108846824,0.615899544,"Slco3a1"
"mecp2_peak_30826",0.144770831,0.478495912,"Dock1"
"mecp2_peak_30827",-0.054554045,0.828342705,"Arhgap33"
"mecp2_peak_30829",0.003467204,0.993142813,"Fcgbp"
"mecp2_peak_30830",-0.064859205,0.791418307,"Fgfr2"
"mecp2_peak_30830",-0.064859205,0.791418307,"Htra1"
"mecp2_peak_30831",-0.100927214,0.65050638,"Rgma"
"mecp2_peak_30832",-0.093979324,0.663413142,"Tenm4"
"mecp2_peak_30833",-0.059728635,0.805589355,"Ttyh1"
"mecp2_peak_30834",-0.034916425,0.89815267,"Lsp1"
"mecp2_peak_30835",-0.039007196,0.889173867,"Il4ra"
"mecp2_peak_30836",0.032219156,0.906624205,"Fgfr2"
"mecp2_peak_30836",0.032219156,0.906624205,"Tacc2"
"mecp2_peak_30837",0.075184882,0.736533945,"Nell1"
"mecp2_peak_30838",-0.100476847,0.666735593,"Clasrp"
"mecp2_peak_30839",-0.020163976,0.949137402,"Ap3s2"
"mecp2_peak_30841",-0.07947192,0.727501464,"Zfp771"
"mecp2_peak_30842",0.147993265,0.514967721,"Dlg2"
"mecp2_peak_30843",0.031728228,0.9120411,"Hs3st2"
"mecp2_peak_30844",0.751560276,0.004834385,"Zfp536"
"mecp2_peak_30845",-0.093597781,0.657375955,"Zfp788"
"mecp2_peak_30846",0.731628795,0.007547486,"Ntrk3"
"mecp2_peak_30847",-0.044585306,0.864688215,"Gipr"
"mecp2_peak_30849",-0.075689379,0.737175137,"Arap1"
"mecp2_peak_30850",-0.07611293,0.727883116,"Cacng7"
"mecp2_peak_30851",0.1327923,0.508576278,"Otog"
"mecp2_peak_30852",-0.150466624,0.512555478,"Dock1"
"mecp2_peak_30853",-0.058505138,0.805727847,"Mrps12"
"mecp2_peak_30853",-0.058505138,0.805727847,"Sars2"
"mecp2_peak_30854",-0.038321272,0.885999171,"Clip3"
"mecp2_peak_30854",-0.038321272,0.885999171,"Alkbh6"
"mecp2_peak_30855",0.01507228,0.963220518,"Stk32c"
"mecp2_peak_30856",-0.040949243,0.877351603,"Sox6"
"mecp2_peak_30857",-0.687376782,0.013064605,"Dkk3"
"mecp2_peak_30858",-0.344763263,0.141768321,"Slco3a1"
"mecp2_peak_30859",-0.080316327,0.717940845,"Stk32c"
"mecp2_peak_30860",-0.140070124,0.499627495,"Tead1"
"mecp2_peak_30862",0.134287909,0.512069567,"Atg16l2"
"mecp2_peak_30863",-0.028521609,0.922314131,"Mesp2"
"mecp2_peak_30864",-0.092953283,0.660362532,"Pou2f2"
"mecp2_peak_30866",0.118386673,0.56236059,"Otog"
"mecp2_peak_30867",-0.010653668,0.975679042,"Rhog"
"mecp2_peak_30868",-0.022753295,0.94063463,"Chsy1"
"mecp2_peak_30869",0.237741354,0.249724965,"Nav2"
"mecp2_peak_30870",-0.071146887,0.768003796,"Megf8"
"mecp2_peak_30871",0.011022748,0.974625507,"Sbk1"
"mecp2_peak_30872",0.102273249,0.647410464,"Sox6"
"mecp2_peak_30875",-0.147819928,0.491724249,"Nell1"
"mecp2_peak_30876",1.017908216,0.007569605,"Adam12"
"mecp2_peak_30877",0.144956803,0.478606886,"Bag3"
"mecp2_peak_30878",0.027302451,0.925137468,"Pcsk6"
"mecp2_peak_30878",0.027302451,0.925137468,"Gm45213"
"mecp2_peak_30880",-0.053181305,0.828902075,"Th"
"mecp2_peak_30881",-0.020780571,0.946215739,"Nop53"
"mecp2_peak_30882",-0.09333529,0.668793285,"Slc17a7"
"mecp2_peak_30883",0.00085709,0.998158829,"Ssc5d"
"mecp2_peak_30885",-0.227082278,0.271781754,"Kcnq1"
"mecp2_peak_30886",0.003085686,0.994044851,"3110040N11Rik"
"mecp2_peak_30887",-0.02150261,0.944106801,"Slco3a1"
"mecp2_peak_30889",-0.037951703,0.890295379,"Igf1r"
"mecp2_peak_30890",-0.057580676,0.811324507,"Il11"
"mecp2_peak_30892",-0.033901316,0.902352663,"Sema4b"
"mecp2_peak_30893",-0.097765447,0.65101475,"Ucp3"
"mecp2_peak_30894",-0.026773138,0.926275667,"Proser3"
"mecp2_peak_30896",-0.392606522,0.131709292,"Gsg1l"
"mecp2_peak_30897",-0.204677723,0.309835062,"Zfp607b"
"mecp2_peak_30898",-0.098366944,0.661125669,"Klk8"
"mecp2_peak_30899",-0.1639908,0.398990936,"Galnt18"
"mecp2_peak_30901",0.502489364,0.043644847,"Fgfr2"
"mecp2_peak_30903",0.019372944,0.951795572,"Dock1"
"mecp2_peak_30904",0.043026683,0.869910922,"Olfr522"
"mecp2_peak_30905",0.131657386,0.537323327,"Nav2"
"mecp2_peak_30906",-0.021568169,0.943719227,"Fgfr2"
"mecp2_peak_30908",-0.045846887,0.861154799,"Erf"
"mecp2_peak_30910",0.007982048,0.983199279,"Cd163l1"
"mecp2_peak_30911",-0.035269103,0.897044445,"Gucy2d"
"mecp2_peak_30912",-0.013391704,0.968636793,"Ebf3"
"mecp2_peak_30913",-0.064548716,0.790246766,"Tenm4"
"mecp2_peak_30915",-1.294713238,0.00012171,"Tjp1"
"mecp2_peak_30916",-0.034177916,0.901963945,"Ntrk3"
"mecp2_peak_30917",-0.274010643,0.203990592,"Stk33"
"mecp2_peak_30919",-0.090973753,0.665090763,"Parva"
"mecp2_peak_30920",-0.094214516,0.660584785,"Ppp6r1"
"mecp2_peak_30921",-0.034054853,0.902166802,"Igf1r"
"mecp2_peak_30922",0.655403148,0.014250812,"Tenm4"
"mecp2_peak_30923",-0.080235206,0.729952493,"Pold1"
"mecp2_peak_30924",-0.014861493,0.964073617,"Gramd1a"
"mecp2_peak_30925",-0.04074366,0.877667335,"Clpb"
"mecp2_peak_30929",-0.024932455,0.932489266,"1110004F10Rik"
"mecp2_peak_30930",-0.049121622,0.844639819,"Itpkc"
"mecp2_peak_30931",0.034033255,0.902177632,"Plekhg2"
"mecp2_peak_30932",0.002186804,0.995635336,"Sult2b1"
"mecp2_peak_30932",0.002186804,0.995635336,"Lmtk3"
"mecp2_peak_30933",0.004461359,0.991237796,"Igf1r"
"mecp2_peak_30934",-0.190610217,0.348505246,"Kdm8"
"mecp2_peak_30935",-0.030413918,0.914207148,"Slc5a2"
"mecp2_peak_30935",-0.030413918,0.914207148,"BC017158"
"mecp2_peak_30936",0.02010136,0.948804716,"Tenm4"
"mecp2_peak_30938",-0.122257946,0.553080349,"Klhl25"
"mecp2_peak_30939",-0.030171425,0.914949433,"Shank1"
"mecp2_peak_30940",0.000456729,0.998944491,"Mesd"
"mecp2_peak_30941",0.043314152,0.875932222,"Dock1"
"mecp2_peak_30942",0.073532939,0.74854077,"Denn2b"
"mecp2_peak_30943",0.032464265,0.909377067,"Galnt18"
"mecp2_peak_30945",-0.101520754,0.634384493,"Coq7"
"mecp2_peak_30946",-0.006356429,0.987178763,"Smpd1"
"mecp2_peak_30947",-0.10970652,0.601859773,"Calm3"
"mecp2_peak_30948",-0.003438109,0.993112808,"Tfpt"
"mecp2_peak_30948",-0.003438109,0.993112808,"Prpf31"
"mecp2_peak_30949",0.024608943,0.934418157,"Arhgap33os"
"mecp2_peak_30950",-0.052427907,0.834589039,"Lrrc4b"
"mecp2_peak_30951",0.116838607,0.614423704,"Dlg2"
"mecp2_peak_30953",-0.042446011,0.870926187,"Apba2"
"mecp2_peak_30954",-0.001752134,0.996296652,"Atg16l2"
"mecp2_peak_30955",0.009970702,0.97770376,"Ebf3"
"mecp2_peak_30956",-0.337459699,0.16312732,"D430042O09Rik"
"mecp2_peak_30957",-0.041627093,0.878474794,"Ptdss2"
"mecp2_peak_30958",-0.079624367,0.734246923,"Pcsk6"
"mecp2_peak_30959",-0.0961454,0.66002776,"Doc2a"
"mecp2_peak_30960",-0.140651499,0.498486234,"Gm45799"
"mecp2_peak_30960",-0.140651499,0.498486234,"Dnhd1"
"mecp2_peak_30961",-0.241508631,0.24802903,"Cic"
"mecp2_peak_30962",-0.072189342,0.7637012,"Btbd10"
"mecp2_peak_30963",0.095460574,0.652004212,"Trpm1"
"mecp2_peak_30965",-0.001303962,0.997144093,"Rpl27a"
"mecp2_peak_30967",-0.016618855,0.959694497,"Alpk3"
"mecp2_peak_30968",-0.0165294,0.959203251,"Gde1"
"mecp2_peak_30971",-0.074287634,0.744279126,"Trim3"
"mecp2_peak_30972",-0.140450202,0.478858383,"Adamts17"
"mecp2_peak_30973",0.041955,0.872228438,"Msx3"
"mecp2_peak_30975",-0.123899167,0.571711839,"Cemip"
"mecp2_peak_30976",0.012943094,0.969027668,"Apbb1"
"mecp2_peak_30978",-0.060762749,0.81146057,"Fam181b"
"mecp2_peak_30979",-0.03072824,0.912489168,"Dedd2"
"mecp2_peak_30982",-0.024224816,0.937212389,"Tenm4"
"mecp2_peak_30983",-0.090694324,0.673435497,"U2af2"
"mecp2_peak_30984",-0.047793982,0.850217431,"Uvrag"
"mecp2_peak_30985",0.040868544,0.876862785,"Bicra"
"mecp2_peak_30986",-0.038570658,0.885168541,"Lsp1"
"mecp2_peak_30987",-0.113828431,0.581383417,"Shank2"
"mecp2_peak_30989",-0.095425852,0.666937794,"Tenm4"
"mecp2_peak_30990",-0.084695698,0.697319691,"Lmo1"
"mecp2_peak_30991",-0.021615307,0.943699994,"Wdr62"
"mecp2_peak_30991",-0.021615307,0.943699994,"Thap8"
"mecp2_peak_30992",-0.037884059,0.890042205,"Eps8l1"
"mecp2_peak_30993",-0.067213313,0.777145126,"Mob2"
"mecp2_peak_30994",-0.073045431,0.744066048,"Phrf1"
"mecp2_peak_30995",-0.037111733,0.889924988,"Gng8"
"mecp2_peak_30996",-0.088439159,0.6937381,"Shank2"
"mecp2_peak_30997",0.059800746,0.805452614,"Fgfr2"
"mecp2_peak_30997",0.059800746,0.805452614,"Oat"
"mecp2_peak_30998",-0.052197945,0.832733592,"Polg"
"mecp2_peak_30999",-0.051876846,0.834571649,"Nucb2"
"mecp2_peak_31000",-0.03716233,0.893018578,"Gabra5"
"mecp2_peak_31000",-0.03716233,0.893018578,"Gabrb3"
"mecp2_peak_31001",-0.125988841,0.541914697,"Capn5"
"mecp2_peak_31002",1.44270613,1.34e-05,"Nell1"
"mecp2_peak_31003",0.88159097,0.001537127,"Nav2"
"mecp2_peak_31004",-0.178691652,0.419779096,"Wnt11"
"mecp2_peak_31005",-0.044406945,0.864513967,"Igf1r"
"mecp2_peak_31007",-0.275521938,0.278663801,"Kcnq1"
"mecp2_peak_31008",-0.015546504,0.962206831,"Fam168a"
"mecp2_peak_31009",-0.046109634,0.858099132,"Fam174b"
"mecp2_peak_31011",-0.139897471,0.491822369,"Sergef"
"mecp2_peak_31013",-0.034406873,0.901240012,"Sh3gl3"
"mecp2_peak_31015",-0.066017794,0.780785533,"Eml2"
"mecp2_peak_31016",0.098199084,0.633144429,"Fgfr2"
"mecp2_peak_31016",0.098199084,0.633144429,"Htra1"
"mecp2_peak_31017",-0.219276628,0.292111547,"Kcnq1"
"mecp2_peak_31018",-0.069727307,0.753861681,"Scube2"
"mecp2_peak_31019",-0.004438289,0.991323722,"Wdr73"
"mecp2_peak_31020",-0.017551566,0.956348511,"Fcgrt"
"mecp2_peak_31021",-0.104490748,0.61463887,"Mfge8"
"mecp2_peak_31022",-0.302421838,0.232134756,"Kcnq1"
"mecp2_peak_31023",-0.726234717,0.016279201,"Osbpl5"
"mecp2_peak_31024",-0.015777383,0.96138353,"Rps17"
"mecp2_peak_31025",-0.199839139,0.368155681,"Rgma"
"mecp2_peak_31026",-0.496136902,0.085649892,"Slc8a2"
"mecp2_peak_31027",-0.047056854,0.853012721,"Dock1"
"mecp2_peak_31028",-0.174443427,0.393710714,"Ush1c"
"mecp2_peak_31029",-0.043896785,0.865356288,"Luzp2"
"mecp2_peak_31031",0.799409924,0.007694526,"Dlg2"
"mecp2_peak_31032",-0.407107477,0.112059146,"Rgma"
"mecp2_peak_31033",0.030584301,0.913112524,"P2ry2"
"mecp2_peak_31034",-0.034907734,0.899207884,"Stx1b"
"mecp2_peak_31035",-0.004923517,0.990230358,"P2ry6"
"mecp2_peak_31036",-0.032787885,0.905609625,"Tpcn2"
"mecp2_peak_31037",-0.072510397,0.747184328,"Dcun1d3"
"mecp2_peak_31037",-0.072510397,0.747184328,"Lyrm1"
"mecp2_peak_31039",-0.271345254,0.213933943,"Cadm4"
"mecp2_peak_31040",-0.029671484,0.917884598,"Catsperg1"
"mecp2_peak_31042",-0.030131728,0.916217104,"Zfp575"
"mecp2_peak_31043",0.135754387,0.550656919,"Tenm4"
"mecp2_peak_31044",-0.06890191,0.759688363,"Pcsk6"
"mecp2_peak_31044",-0.06890191,0.759688363,"Gm45213"
"mecp2_peak_31045",-0.040903588,0.877702745,"Polr2l"
"mecp2_peak_31045",-0.040903588,0.877702745,"Tspan4"
"mecp2_peak_31047",-0.006639932,0.986388825,"Mgmt"
"mecp2_peak_31048",-0.072909111,0.748904587,"Stx4a"
"mecp2_peak_31049",-1.421599476,0.000422588,"Gsg1l"
"mecp2_peak_31051",-0.059691417,0.797901786,"Tmem126b"
"mecp2_peak_31051",-0.059691417,0.797901786,"Dlg2"
"mecp2_peak_31052",-0.075441773,0.742497582,"Rinl"
"mecp2_peak_31053",-0.111186837,0.609584136,"Gsg1l"
"mecp2_peak_31054",0.015535774,0.962145738,"Megf8"
"mecp2_peak_31055",-0.015487213,0.965910349,"Dock1"
