"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009914","hormone transport","50/1417","425/28928",0.117647058823529,2.40176013948275,6.60703061645235,1.04980609857745e-08,1.81887372756757e-06,1.4105544081735e-06,"Adcy8/Cacna1d/Chd7/Chrm3/Cnr1/Creb1/Cyp2j5/Dio2/Efna5/Epha5/Fgfr1/Foxa2/Foxo1/G6pc2/Gata3/Gpr68/Hif1a/Ildr2/Irs1/Kalrn/Kcnj6/Klf7/Lep/Lyn/Mcu/Myt1/Npvf/Oprm1/Pde1c/Plcb1/Pparg/Ppp3ca/Prkd1/Prkn/Rab11fip2/Rapgef4/Rph3al/Runx1/Slc16a10/Slc30a8/Snap25/Snx19/Sox11/Sox4/Stxbp5l/Sybu/Tac1/Tacr1/Tiam1/Ywhaz",50
"GO:0001822","kidney development","46/1417","375/28928",0.122666666666667,2.50423523876735,6.65409434285711,1.11797706201422e-08,1.87645462502448e-06,1.455208958681e-06,"Adamts1/Adamts16/Agtr1b/Angpt1/Arid5b/Basp1/Bcl2/Bdnf/Bmp2/Bmper/Calb1/Efnb2/Epha4/Erbb4/Eya1/Fgf1/Fgfr1/Frem2/Gata3/Irx2/Itgb3/Kcnj1/Lgr4/Lrp4/Magi2/Mir125b-2/Osr1/Pbx1/Plxnd1/Ppp3ca/Prom1/Ptpro/Rarb/Robo1/Robo2/Schip1/Sdc1/Sec61a1/Slc12a1/Sox11/Sox4/Stat1/Sulf2/Tgfb2/Traf3ip2/Yap1",46
"GO:0006874","intracellular calcium ion homeostasis","42/1417","339/28928",0.123893805309735,2.52928722653493,6.42795551166522,3.610125250859e-08,5.87575234011021e-06,4.55670354629955e-06,"Adcy8/Asph/Atp2b1/Bcl2/Cacna1d/Calb1/Calb2/Chd7/Cnr1/Dmd/Erc2/Ghitm/Grik2/Inpp4b/Itgb3/Itpr2/Jph3/Kcnh1/Lyn/Mcu/Micu3/Pde4d/Plcb1/Plcb4/Prkd1/Rap1gds1/Ryr2/Slc24a3/Slc24a5/Slc8a1/Snca/Stc2/Sv2b/Tgfb2/Thada/Tmem178/Tmem64/Tmtc4/Trpc6/Trpc7/Trpm8/Xk",42
"GO:0031346","positive regulation of cell projection organization","52/1417","471/28928",0.110403397027601,2.25388106507723,6.22666749900158,4.47420840871132e-08,7.06793334211427e-06,5.4812516016318e-06,"Adamts1/Ahi1/Bcl11a/Bdnf/Bmp5/Cdh4/Clrn1/Cnr1/Cntn1/Cobl/Dmd/Efna5/Elavl4/Epha3/Epha4/Fgfr1/Fnbp1l/Fut9/Fzd1/Il1rapl1/Kalrn/Lrrc7/Lyn/Magi2/Map1b/Marcks/Mstn/Myo3b/Nlgn1/Ntrk3/Pik3r1/Plxna1/Plxna2/Plxnd1/Prkd1/Ptprd/Ptprz1/Rapgef2/Rit2/Robo1/Robo2/Ror1/Sema4d/Sema5a/Sgk1/Slitrk1/Tapt1/Tenm2/Tiam1/Tiam2/Vldlr/Zfp804a",52
"GO:0043010","camera-type eye development","48/1417","423/28928",0.113475177304965,2.31659134021031,6.19076173718458,6.34251108890899e-08,9.7330363024372e-06,7.5480650763347e-06,"Ahi1/Barhl2/Bhlhe22/Calb1/Cdk20/Cdon/Celf4/Chd7/Cited2/Col4a1/Crb2/Fat1/Fos/Foxp2/Gata3/Gpd2/Hcn1/Hif1a/Ift122/Kera/Klf4/Maf/Max/Meis1/Mitf/Ndp/Nectin3/Nfia/Nfib/Nphp1/Ntrk3/Pax6/Plaat1/Prom1/Ptprm/Rhoj/Slc7a11/Sox11/Sox4/Spry2/Tgfb2/Thrb/Tmem135/Trpm1/Ttc8/Ttll5/Uchl3/Zhx2",48
"GO:0046883","regulation of hormone secretion","42/1417","348/28928",0.120689655172414,2.46387462584868,6.23513451419553,7.59875385525229e-08,1.13369185990445e-05,8.79189152199805e-06,"Adcy8/Cacna1d/Chd7/Chrm3/Cnr1/Creb1/Cyp2j5/Efna5/Epha5/Fgfr1/Foxa2/Foxo1/G6pc2/Gpr68/Hif1a/Irs1/Kalrn/Kcnj6/Klf7/Lep/Mcu/Myt1/Npvf/Oprm1/Pde1c/Plcb1/Pparg/Ppp3ca/Prkd1/Prkn/Rapgef4/Rph3al/Runx1/Slc30a8/Snap25/Sox11/Sox4/Stxbp5l/Sybu/Tac1/Tacr1/Tiam1",42
"GO:0048813","dendrite morphogenesis","29/1417","194/28928",0.149484536082474,3.05172100197164,6.50735589942049,8.65792115125669e-08,1.25680255414594e-05,9.74662702575327e-06,"Adgrb3/Btbd3/Cntnap2/Ctnna2/Dact1/Dclk1/Elavl4/Epha4/Epha5/Il1rapl1/Kalrn/Klf7/Lrp4/Lzts1/Marcks/Nedd4l/Nlgn1/Ppfia2/Ppp3ca/Ptprd/Ptprz1/Rapgef2/Robo1/Sema3a/Sema4d/Sgk1/Tiam1/Trpc6/Vldlr",29
"GO:0007613","memory","27/1417","176/28928",0.153409090909091,3.13184063642779,6.43814086666062,1.39200583015924e-07,1.96749034573297e-05,1.525808052615e-05,"Adcy1/Adcy8/Adrb1/Asic1/Brinp1/Calb1/Cnr1/Creb1/Csmd1/Fgf13/Fos/Grin2a/Grm7/Hrh2/Jph3/Kalrn/Pak5/Pde4d/Pja2/Plcb1/Plk2/Rcan2/Sgk1/Snap25/Sorcs3/Tac1/Tacr1",27
"GO:0060078","regulation of postsynaptic membrane potential","26/1417","166/28928",0.156626506024096,3.1975240411186,6.44408963269054,1.54823182556598e-07,2.13219311156791e-05,1.65353666228464e-05,"Adrb1/Bdnf/Celf4/Chrnb4/Cntnap2/Dgki/Gabrb1/Gabrb2/Gabrg2/Gabrr2/Grid2/Grik2/Grin2a/Hcn1/Kcnd2/Kcnk1/Kctd16/Nlgn1/Oprm1/Plk2/Ppp3ca/Prkn/Rgs7bp/Rims1/Snca/Tmem108",26
"GO:0050770","regulation of axonogenesis","27/1417","178/28928",0.151685393258427,3.09665141579377,6.36796610103092,1.76206674889828e-07,2.36601512708317e-05,1.83486792773434e-05,"Bcl11a/Bdnf/Cdh2/Cdh4/Dab1/Efna5/Epha4/Fgf13/Lrp4/Lrrc4c/Map1b/Mbp/Ntrk3/Plxna1/Plxna2/Plxnd1/Robo1/Robo2/Sema3a/Sema4d/Sema5a/Sema6d/Slitrk1/Tiam1/Tiam2/Tnr/Xk",27
