ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Spry2	1
GO:1903489	positive regulation of lactation	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Prl	1
GO:1903672	positive regulation of sprouting angiogenesis	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Fgf1	1
GO:0050870	positive regulation of T cell activation	3/90	243/17474	0.012345679012345678	2.3969821673525376	1.5778615543672954	0.13025974616360667	0.4986800781963577	0.4874077276564004	Rag1/Cd83/Cd276	3
GO:0045582	positive regulation of T cell differentiation	2/90	123/17474	0.016260162601626018	3.157000903342367	1.7273118972298545	0.13229095662224483	0.4986800781963577	0.4874077276564004	Rag1/Cd83	2
GO:0050830	defense response to Gram-positive bacterium	2/90	123/17474	0.016260162601626018	3.157000903342367	1.7273118972298545	0.13229095662224483	0.4986800781963577	0.4874077276564004	Hmgb2/Scd1	2
GO:0007368	determination of left/right symmetry	2/90	124/17474	0.016129032258064516	3.1315412186379925	1.7138980109453539	0.13402999837191495	0.4986800781963577	0.4874077276564004	Ift57/Ripply2	2
GO:0033555	multicellular organismal response to stress	2/90	124/17474	0.016129032258064516	3.1315412186379925	1.7138980109453539	0.13402999837191495	0.4986800781963577	0.4874077276564004	Rag1/Nr4a2	2
GO:0062012	regulation of small molecule metabolic process	4/90	382/17474	0.010471204188481676	2.03304246655032	1.4688706423409152	0.13453245084183346	0.4986800781963577	0.4874077276564004	Fgf1/Isx/Tff3/Snca	4
GO:0006929	substrate-dependent cell migration	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Itgb1bp1	1
GO:0007289	spermatid nucleus differentiation	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Hmgb2	1
GO:0009218	pyrimidine ribonucleotide metabolic process	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Dpys	1
GO:0033622	integrin activation	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Itgb1bp1	1
GO:0042430	indole-containing compound metabolic process	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Tdo2	1
GO:0045475	locomotor rhythm	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Oprl1	1
GO:0050926	regulation of positive chemotaxis	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Scg2	1
GO:0098901	regulation of cardiac muscle cell action potential	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Dsc2	1
GO:1903487	regulation of lactation	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Prl	1
GO:1905207	regulation of cardiocyte differentiation	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Fzd7	1
GO:2000819	regulation of nucleotide-excision repair	1/90	28/17474	0.03571428571428571	6.934126984126984	2.2610910640973985	0.13471733156247478	0.4986800781963577	0.4874077276564004	Ercc8	1
GO:0008306	associative learning	2/90	126/17474	0.015873015873015872	3.0818342151675484	1.6874730448346655	0.1375237224183236	0.4986800781963577	0.4874077276564004	Oprl1/Rag1	2
GO:0001919	regulation of receptor recycling	1/90	29/17474	0.034482758620689655	6.695019157088122	2.20845644159164	0.1391811307232782	0.4986800781963577	0.4874077276564004	Snca	1
GO:0010165	response to X-ray	1/90	29/17474	0.034482758620689655	6.695019157088122	2.20845644159164	0.1391811307232782	0.4986800781963577	0.4874077276564004	Ercc8	1
GO:0031579	membrane raft organization	1/90	29/17474	0.034482758620689655	6.695019157088122	2.20845644159164	0.1391811307232782	0.4986800781963577	0.4874077276564004	Cav2	1
GO:0035988	chondrocyte proliferation	1/90	29/17474	0.034482758620689655	6.695019157088122	2.20845644159164	0.1391811307232782	0.4986800781963577	0.4874077276564004	Col9a1	1
GO:0060795	cell fate commitment involved in formation of primary germ layer	1/90	29/17474	0.034482758620689655	6.695019157088122	2.20845644159164	0.1391811307232782	0.4986800781963577	0.4874077276564004	Fzd7	1
GO:1901186	positive regulation of ERBB signaling pathway	1/90	29/17474	0.034482758620689655	6.695019157088122	2.20845644159164	0.1391811307232782	0.4986800781963577	0.4874077276564004	Spry2	1
GO:2001032	regulation of double-strand break repair via nonhomologous end joining	1/90	29/17474	0.034482758620689655	6.695019157088122	2.20845644159164	0.1391811307232782	0.4986800781963577	0.4874077276564004	Shld1	1
GO:0009791	post-embryonic development	2/90	127/17474	0.015748031496062992	3.057567804024497	1.674456861345702	0.1392782086264813	0.4986800781963577	0.4874077276564004	Heg1/Nr4a2	2
GO:0060828	regulation of canonical Wnt signaling pathway	3/90	253/17474	0.011857707509881422	2.3022397891963107	1.5012470761452255	0.1419899810943302	0.4986800781963577	0.4874077276564004	Fzd7/Amer2/Asb15	3
GO:0060972	left/right pattern formation	2/90	129/17474	0.015503875968992248	3.0101636520241173	1.6488048465317775	0.14280194556174136	0.4986800781963577	0.4874077276564004	Ift57/Ripply2	2
GO:0003156	regulation of animal organ formation	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Fgf1	1
GO:0006027	glycosaminoglycan catabolic process	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Spam1	1
GO:0006891	intra-Golgi vesicle-mediated transport	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Cog5	1
GO:0010039	response to iron ion	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Snca	1
GO:0031340	positive regulation of vesicle fusion	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Snca	1
GO:0033081	regulation of T cell differentiation in thymus	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Zfp608	1
GO:0035767	endothelial cell chemotaxis	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Fgf1	1
GO:0051894	positive regulation of focal adhesion assembly	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Itgb1bp1	1
GO:0071295	cellular response to vitamin	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Phex	1
GO:0086005	ventricular cardiac muscle cell action potential	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Dsc2	1
GO:0098810	neurotransmitter reuptake	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Snca	1
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	1/90	30/17474	0.03333333333333333	6.471851851851852	2.158251519794939	0.1436221567040693	0.4986800781963577	0.4874077276564004	Hmgb2	1
GO:0045444	fat cell differentiation	3/90	256/17474	0.01171875	2.275260416666667	1.4789641507896527	0.1455769984435037	0.4986800781963577	0.4874077276564004	Runx1t1/Scd1/Nr4a2	3
GO:0003094	glomerular filtration	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Ttr	1
GO:0003209	cardiac atrium morphogenesis	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Heg1	1
GO:0006837	serotonin transport	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Snca	1
GO:0009162	deoxyribonucleoside monophosphate metabolic process	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Dpys	1
GO:0014059	regulation of dopamine secretion	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Snca	1
GO:0015874	norepinephrine transport	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Snca	1
