ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	ranking	is_significant	is_neuronal	n_genes_ranked
GO:0097553	calcium ion transmembrane import into cytosol	185	0.598959349022898	0.965405599609923	0.635	1	0.993169005390725	1994	tags=14%, list=9%, signal=12%	56066/19055/108837/12293/20617/13405/14811/65973/18760/13488/16416/238871/20192/18795/17096/20191/18798/320790/66092/20541/52076/76376/16439/57340/269615	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0046637	regulation of alpha-beta T cell differentiation	70	0.606321288270863	0.965207928080891	0.613729508196721	1	0.993169005390725	1790	tags=10%, list=8%, signal=9%	12522/11774/230126/17131/15284/14462/12394	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006094	gluconeogenesis	86	0.604363862448864	0.965142887329463	0.637385086823289	1	0.993169005390725	1789	tags=9%, list=8%, signal=9%	14571/14815/13806/15251/56458/19017/16846/50799	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0007190	activation of adenylate cyclase activity	21	0.662296475684864	0.964791790206926	0.603155339805825	1	0.993169005390725	1194	tags=14%, list=6%, signal=13%	432530/13488/22355	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0089718	amino acid import across plasma membrane	52	-0.437290125593872	-0.964763048827913	0.435483870967742	1	0.993169005390725	587	tags=10%, list=3%, signal=9%	70008/102680/20518/21366/104245	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048469	cell maturation	218	0.598414448495707	0.964643107195683	0.639	1	0.993169005390725	2125	tags=14%, list=10%, signal=13%	11735/14182/13164/23859/12393/66797/210933/54611/18189/110862/16531/57764/15078/15251/16168/56386/12387/18795/230126/18227/20112/14462/14025/66601/12394/13842/381293/15126/11677/243547/328401	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0098884	postsynaptic neurotransmitter receptor internalization	38	0.629779998692493	0.964132410529517	0.611907386990077	1	0.993169005390725	2289	tags=16%, list=11%, signal=14%	234729/16416/69727/232227/13642/13491	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0140239	postsynaptic endocytosis	38	0.629779998692493	0.964132410529517	0.611907386990077	1	0.993169005390725	2289	tags=16%, list=11%, signal=14%	234729/16416/69727/232227/13642/13491	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0032682	negative regulation of chemokine production	31	0.63819746100569	0.964085866119485	0.604494382022472	1	0.993169005390725	1811	tags=6%, list=9%, signal=6%	16600/19261	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006397	mRNA processing	441	0.59600780387025	0.964058533984579	0.718281718281718	1	0.993169005390725	1845	tags=6%, list=9%, signal=6%	15572/67288/68592/664883/14265/237221/56758/231386/66637/54367/69878/214498/14007/72486/14266/68272/108013/231769/18795/52897/232314/171170/268859/13992/56195/20901/67736/53975	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0050953	sensory perception of light stimulus	154	0.599624828319268	0.963880636268859	0.648648648648649	1	0.993169005390725	2154	tags=9%, list=10%, signal=8%	14409/19739/11304/20356/22283/225998/30952/329421/12970/229320/12961/77945/19682/12969	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0071364	cellular response to epidermal growth factor stimulus	38	0.629567058051369	0.963806418954596	0.613009922822492	1	0.993169005390725	991	tags=8%, list=5%, signal=8%	19247/13869/69601	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0035455	response to interferon-alpha	29	0.640188395411074	0.963727232848795	0.606779661016949	1	0.993169005390725	245	tags=3%, list=1%, signal=3%	215243	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0010543	regulation of platelet activation	42	0.623994761727848	0.963654657695975	0.620652173913044	1	0.993169005390725	1392	tags=12%, list=7%, signal=11%	21898/18783/21682/208936/17096	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1901679	nucleotide transmembrane transport	20	-0.510194795213095	-0.963632150374161	0.459893048128342	1	0.993169005390725	1528	tags=20%, list=7%, signal=19%	73095/66972/11416/100604	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0046364	monosaccharide biosynthetic process	101	0.601543068575191	0.963444568800467	0.633603238866397	1	0.993169005390725	1789	tags=10%, list=8%, signal=9%	14571/14815/77590/13806/15251/56458/19017/16846/26384/50799	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0008203	cholesterol metabolic process	138	0.597524856581986	0.963422148000847	0.647943831494483	1	0.993169005390725	1947	tags=8%, list=9%, signal=7%	11303/14164/15450/16846/69863/235293/242748/65970/22359/108079/231070	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0015800	acidic amino acid transport	72	0.604666663950429	0.963303625180854	0.619242579324463	1	0.993169005390725	1789	tags=11%, list=8%, signal=10%	14815/20617/26570/12064/108073/20983/20496/50799	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0042634	regulation of hair cycle	29	0.639872401192932	0.963251541262335	0.607909604519774	1	0.993169005390725	175	tags=3%, list=1%, signal=3%	338521	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048144	fibroblast proliferation	145	0.598167875358003	0.962989893808213	0.646940822467402	1	0.993169005390725	1850	tags=10%, list=9%, signal=9%	12912/19283/13134/328365/214498/69601/16416/18781/67155/14284/12571/67153/72007/110606	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0098656	monoatomic anion transmembrane transport	92	0.60354935720818	0.962895855487454	0.64089521871821	1	0.993169005390725	1903	tags=13%, list=9%, signal=12%	14399/14401/14409/14400/228432/14406/14395/14394/20496/20495/233246/237213	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0019884	antigen processing and presentation of exogenous antigen	50	0.614228112977063	0.962752951779962	0.617678381256656	1	0.993169005390725	1574	tags=6%, list=7%, signal=6%	11774/22034/12480	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0033044	regulation of chromosome organization	232	0.597503451366713	0.962718169200062	0.65	1	0.993169005390725	1979	tags=8%, list=9%, signal=7%	30949/381534/327799/70127/74729/15078/239985/12387/29861/214444/67155/57321/223970/22596/11545/18768/12006/70385	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0008406	gonad development	232	0.597447380714157	0.962627826230743	0.651	1	0.993169005390725	2122	tags=10%, list=10%, signal=9%	22762/20346/71371/18783/18072/11600/268903/252866/17684/94109/18291/93757/228421/319448/238871/16846/14462/71078/12394/30953/23967/14453/15387/21869	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0002281	macrophage activation involved in immune response	18	-0.517906466155402	-0.962589674172304	0.485576923076923	1	0.993169005390725	477	tags=17%, list=2%, signal=16%	18754/26903/15977	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0072595	maintenance of protein localization in organelle	40	0.626887737149336	0.962471171646845	0.617324561403509	1	0.993169005390725	1947	tags=10%, list=9%, signal=9%	12021/15277/64009/231070	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0097237	cellular response to toxic substance	58	0.609750048197373	0.96246155266219	0.631302521008403	1	0.993169005390725	2227	tags=16%, list=11%, signal=14%	67547/140742/50873/26876/99382/243725/18024/18104/17751	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0034250	positive regulation of amide metabolic process	161	0.598058495287592	0.962456768360571	0.653653653653654	1	0.993169005390725	1962	tags=9%, list=9%, signal=9%	19878/14265/13164/16007/216028/110957/71373/229096/20677/13838/104382/207181/18024/238011/218506	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0021542	dentate gyrus development	26	0.647485725177773	0.96238829390414	0.602088167053364	1	0.993169005390725	1059	tags=8%, list=5%, signal=7%	81907/13488	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0051952	regulation of amine transport	118	0.5987206923738	0.962349142984904	0.63508064516129	1	0.993169005390725	2004	tags=9%, list=9%, signal=8%	14815/110058/20617/12801/108073/20983/16846/20979/11846/20496/54524	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032410	negative regulation of transporter activity	87	0.602701657326747	0.962274975453872	0.647599591419816	1	0.993169005390725	1944	tags=13%, list=9%, signal=12%	11735/83814/14265/20617/58799/53416/16497/14167/66240/26409/23967	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	15	0.686847222568315	0.961905154470802	0.640161725067385	1	0.993169005390725	1650	tags=20%, list=8%, signal=18%	407821/70122/59036	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048103	somatic stem cell division	15	-0.539839137945457	-0.961867627539818	0.484615384615385	1	0.993169005390725	540	tags=20%, list=3%, signal=20%	15412/21808/209012	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0034764	positive regulation of transmembrane transport	273	0.597386489705656	0.961725226022687	0.679320679320679	1	0.993169005390725	1950	tags=10%, list=9%, signal=9%	56066/215748/11735/83814/19055/12293/20617/13405/18124/432442/241528/65973/53416/19247/13869/19739/17992/15165/13488/16367/18795/20191/66240/14168/57440/18024/22068	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0062013	positive regulation of small molecule metabolic process	180	0.596793377161038	0.961637176190746	0.646	1	0.993169005390725	1989	tags=8%, list=9%, signal=8%	56490/18783/20617/18124/433182/14164/13806/50873/15251/16367/98496/56458/19017/108079/53322	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0099601	regulation of neurotransmitter receptor activity	65	0.60659265310204	0.961619991398758	0.631469979296066	1	0.993169005390725	1721	tags=14%, list=8%, signal=13%	14811/18189/19739/224997/17260/19017/18390/244310/192167	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048009	insulin-like growth factor receptor signaling pathway	52	0.613406793241006	0.961534143460214	0.623404255319149	1	0.993169005390725	1644	tags=12%, list=8%, signal=11%	14783/18708/16367/18795/12156/16009	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0009798	axis specification	99	0.600654558603674	0.961508914043479	0.638663967611336	1	0.993169005390725	1918	tags=11%, list=9%, signal=10%	18508/17684/76365/23872/12808/76260/12387/382089/15376/17126/12006	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0034765	regulation of monoatomic ion transmembrane transport	478	0.593995606335006	0.961341958350871	0.722277722277722	1	0.993169005390725	1950	tags=12%, list=9%, signal=11%	269109/170738/80334/56066/215748/11735/16508/83814/19055/12293/14265/20617/13405/432442/14811/241528/58799/67498/16522/65973/110862/53416/16531/16497/19739/17992/18760/15165/13488/14167/16416/13383/16510/238871/18795/13830/17096/20191/66240/320790/140492/14168/26409/57440/16519/56379/20541/16493/52076/56461/238271/12294/18578/70357/56543/23967/57340/22068	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1990830	cellular response to leukemia inhibitory factor	203	0.596406477885853	0.961326591451907	0.659	1	0.993169005390725	1824	tags=11%, list=9%, signal=10%	24064/387200/71371/12912/735252/22341/18508/70779/17532/387201/69482/723952/15277/14630/16600/17131/16468/387155/71982/100124432/22596/15569/723955	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1903672	positive regulation of sprouting angiogenesis	21	0.659863107799582	0.961247013140362	0.610436893203884	1	0.993169005390725	1830	tags=29%, list=9%, signal=26%	14164/15251/16600/329278/73230/16153	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0042092	type 2 immune response	48	-0.431649518057311	-0.961137453085915	0.529411764705882	1	0.993169005390725	322	tags=10%, list=2%, signal=10%	16193/16190/65113/15977/329260	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048638	regulation of developmental growth	393	0.594712239900065	0.961084194376737	0.719280719280719	1	0.993169005390725	1840	tags=13%, list=9%, signal=13%	22762/20346/20349/12912/116837/13193/83814/14182/13640/14815/110058/17684/18213/214968/18096/211652/12064/59030/80857/13869/21960/17755/14732/18186/20983/50873/22601/17700/20356/17260/13383/13841/16846/18795/20979/17131/104382/14284/16468/320790/116838/13508/14168/15284/14025/16196/67603/17967/20354/16526/20358/74318/23945	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0010810	regulation of cell-substrate adhesion	220	0.596241790154145	0.960946553056689	0.652	1	0.993169005390725	1936	tags=11%, list=9%, signal=10%	20349/19283/208177/13640/13405/380924/16007/20745/13837/14758/19247/19242/18186/18708/110253/26921/16416/12554/50768/14369/22288/12571/230959/18081/330662	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032663	regulation of interleukin-2 production	65	0.606030802333121	0.960729299879809	0.634575569358178	1	0.993169005390725	1863	tags=15%, list=9%, signal=14%	12522/260315/238871/22034/102657/14462/26409/12480/12394/18578	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0035358	regulation of peroxisome proliferator activated receptor signaling pathway	16	0.679786887159049	0.96051243942921	0.628947368421053	1	0.993169005390725	1598	tags=19%, list=8%, signal=17%	17684/16846/12156	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:2000378	negative regulation of reactive oxygen species metabolic process	53	-0.434905524651076	-0.96037109485308	0.440677966101695	1	0.993169005390725	546	tags=13%, list=3%, signal=13%	12955/18109/14381/73389/11651/56321/13983	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0061512	protein localization to cilium	70	0.603231576526423	0.960289390122703	0.621926229508197	1	0.993169005390725	1577	tags=9%, list=7%, signal=8%	13411/241516/319845/81896/13196/71982	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	42	0.621761909852409	0.960206394598776	0.626086956521739	1	0.993169005390725	1861	tags=12%, list=9%, signal=11%	14182/80707/404194/16196/14048	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0002444	myeloid leukocyte mediated immunity	132	0.59590944412008	0.960127067104711	0.65427135678392	1	0.993169005390725	2095	tags=8%, list=10%, signal=8%	14158/18124/27278/12890/17096/11846/103213/22631/14191/17101/13051	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0045746	negative regulation of Notch signaling pathway	38	-0.458173351475041	-0.960115536535458	0.494736842105263	1	0.993169005390725	444	tags=13%, list=2%, signal=13%	16969/233552/107586/228368/70423	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0070341	fat cell proliferation	15	0.685556102800095	0.960096987065763	0.642857142857143	1	0.993169005390725	1132	tags=13%, list=5%, signal=13%	13557/98496	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006970	response to osmotic stress	90	0.60229461275311	0.960088931078464	0.644535240040858	1	0.993169005390725	2058	tags=14%, list=10%, signal=13%	387200/83814/234729/53416/16531/110957/216001/387155/22596/20496/19092/387229/11677	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032102	negative regulation of response to external stimulus	455	0.593587479312348	0.95979342780695	0.741258741258741	1	0.993169005390725	1830	tags=9%, list=9%, signal=9%	19128/26440/20346/20349/16154/208177/67547/235505/19252/223752/214968/12386/19883/18189/59030/27052/21960/14804/229096/101490/208936/18186/13838/20356/16846/268902/211770/106014/11846/102657/233781/14462/22631/11545/20496/23871/230959/20354/19876/20358/19261/16153	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0097009	energy homeostasis	95	0.600734686624056	0.959779833739675	0.644308943089431	1	0.993169005390725	1700	tags=11%, list=8%, signal=10%	20660/66797/18124/53416/81004/216190/19017/16846/404194/108079	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006879	intracellular iron ion homeostasis	70	0.602849513039066	0.959681180062853	0.622950819672131	1	0.993169005390725	1632	tags=6%, list=8%, signal=5%	67634/67547/15251/225049	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032892	positive regulation of organic acid transport	58	0.607964504678935	0.95964315684216	0.636554621848739	1	0.993169005390725	1676	tags=7%, list=8%, signal=6%	18783/14815/20983/20496	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0061709	reticulophagy	17	0.674271684842705	0.959547603280457	0.633333333333333	1	0.993169005390725	1102	tags=6%, list=5%, signal=6%	67490	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0043114	regulation of vascular permeability	47	0.616826612275798	0.959514637255191	0.627956989247312	1	0.993169005390725	829	tags=11%, list=4%, signal=10%	21336/11600/14815/54611/20404	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0031053	primary miRNA processing	17	-0.521547400127784	-0.959484532982383	0.468468468468468	1	0.993169005390725	5170	tags=53%, list=25%, signal=40%	83701/433702/56335/380669/94223/13207/20383/13205/16193	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0034312	diol biosynthetic process	21	0.6586079172907	0.959418530666765	0.615291262135922	1	0.993169005390725	644	tags=10%, list=3%, signal=9%	228677/66183	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1901184	regulation of ERBB signaling pathway	69	0.604132755891192	0.959372524361044	0.62821833161689	1	0.993169005390725	1886	tags=9%, list=9%, signal=8%	24064/14158/54725/69601/12554/225608	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0007033	vacuole organization	210	0.594596386675574	0.959275930775414	0.662	1	0.993169005390725	2000	tags=6%, list=9%, signal=6%	11303/66795/225326/319767/225020/74438/170625/18718/11774/22034/52639/29810/17101	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0071675	regulation of mononuclear cell migration	118	0.59680582792556	0.959271300204175	0.645161290322581	1	0.993169005390725	1837	tags=8%, list=9%, signal=7%	83964/16423/19252/53416/17700/16416/18795/17096/18081	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0014015	positive regulation of gliogenesis	90	0.601755078521857	0.959228885458935	0.646578140960163	1	0.993169005390725	1710	tags=11%, list=8%, signal=10%	19283/22341/18096/19242/18205/67490/17096/12156/23966/104156	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0002293	alpha-beta T cell differentiation involved in immune response	75	0.601167598329939	0.95893330573642	0.627551020408163	1	0.993169005390725	1545	tags=8%, list=7%, signal=7%	19883/13813/230126/17131/15284/14462	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0036315	cellular response to sterol	24	0.648533191720298	0.958808422631297	0.601415094339623	1	0.993169005390725	1947	tags=12%, list=9%, signal=11%	19883/235283/231070	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0036037	CD8-positive, alpha-beta T cell activation	52	0.61156923590575	0.958653715434501	0.625531914893617	1	0.993169005390725	1790	tags=8%, list=8%, signal=7%	76747/13813/20230/12394	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0051149	positive regulation of muscle cell differentiation	82	0.600661558015324	0.958338301410287	0.645556690500511	1	0.993169005390725	2317	tags=12%, list=11%, signal=11%	226519/14815/18760/17260/16773/74318/52690/13642/20423/14534	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0090303	positive regulation of wound healing	61	-0.432220096516202	-0.958236298980562	0.664862818484286	1	0.993169005390725	1437	tags=11%, list=7%, signal=11%	12737/21390/18754/56644/64074/22371/14083	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	107	-0.382795418709388	-0.95822052318627	0.612405530585435	1	0.993169005390725	680	tags=14%, list=3%, signal=14%	12581/16149/22070/12018/17829/13663/98558/12050/75736/19941/15248/12125/22062/69807/50755	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0022407	regulation of cell-cell adhesion	498	0.591804461781333	0.958073537795399	0.743256743256743	1	0.993169005390725	1830	tags=10%, list=9%, signal=10%	14348/11735/16423/328365/67245/19055/50791/13640/17684/76747/320772/18124/12522/14537/76365/21960/54167/269023/23965/11534/20677/14732/208936/14924/12511/16168/18708/13383/11774/239985/238871/17909/13841/67155/16846/22034/16600/17096/230126/17131/11846/102657/17196/15284/14462/12480/16196/12156/23871/12394/19261/16153	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0044242	cellular lipid catabolic process	224	0.594417696828271	0.958022968273151	0.662	1	0.993169005390725	1917	tags=8%, list=9%, signal=7%	665270/18783/74182/20660/211666/12801/67758/101490/16367/15450/52538/18781/16846/18795/23945/66253/238011	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0016242	negative regulation of macroautophagy	30	0.637581589702574	0.957892273556333	0.616252821670429	1	0.993169005390725	1025	tags=7%, list=5%, signal=6%	211134/225020	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0071295	cellular response to vitamin	16	-0.528401782805999	-0.957883781017553	0.475206611570248	1	0.993169005390725	7297	tags=62%, list=35%, signal=41%	66354/21848/20181/18712/50706/14456/20583/19014/13115/22289	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0045124	regulation of bone resorption	51	0.611254779566059	0.957831784311845	0.625531914893617	1	0.993169005390725	1170	tags=6%, list=6%, signal=6%	100201/75766/16416	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048268	clathrin coat assembly	18	-0.515335062874887	-0.957810420759364	0.485576923076923	1	0.993169005390725	6105	tags=44%, list=29%, signal=32%	13858/74015/216705/18197/218503/215114/13854/233489	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0046189	phenol-containing compound biosynthetic process	52	0.610898384957033	0.957602135798488	0.628723404255319	1	0.993169005390725	1545	tags=17%, list=7%, signal=16%	20617/216343/26570/72433/317750/76089/21990/18227/14462	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0043401	steroid hormone mediated signaling pathway	115	0.596001629233036	0.957573933289976	0.651209677419355	1	0.993169005390725	1751	tags=9%, list=8%, signal=8%	20393/328365/14815/16601/12064/26381/22601/67490/11545/20602	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048706	embryonic skeletal system development	140	0.594029513353959	0.957466949677605	0.655967903711133	1	0.993169005390725	2013	tags=11%, list=10%, signal=10%	231225/114873/12393/270685/17260/13383/12387/233781/226049/20666/208618/17126/14048/23967/72043/18514	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1903311	regulation of mRNA metabolic process	272	0.594579280149701	0.957311030091327	0.691308691308691	1	0.993169005390725	1918	tags=7%, list=9%, signal=6%	15572/664883/19878/14265/13164/231386/214498/14007/72486/229096/108013/231769/52897/268859/103213/13992/12457/12006	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	22	0.65624358256064	0.957269917263604	0.623941958887545	1	0.993169005390725	1440	tags=14%, list=7%, signal=13%	12293/14613/66240	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1903035	negative regulation of response to wounding	92	0.599951241772108	0.957155462594013	0.648016276703967	1	0.993169005390725	1715	tags=12%, list=8%, signal=11%	19128/208177/235505/21960/101490/208936/13838/106014/233781/20496/230959	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0034111	negative regulation of homotypic cell-cell adhesion	15	0.683382238713278	0.957052567576943	0.646900269541779	1	0.993169005390725	983	tags=7%, list=5%, signal=6%	208936	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0045019	negative regulation of nitric oxide biosynthetic process	17	0.672512238804486	0.957043757624432	0.637179487179487	1	0.993169005390725	1830	tags=24%, list=9%, signal=22%	19878/18390/19261/16153	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1904406	negative regulation of nitric oxide metabolic process	17	0.672512238804486	0.957043757624432	0.637179487179487	1	0.993169005390725	1830	tags=24%, list=9%, signal=22%	19878/18390/19261/16153	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0051262	protein tetramerization	83	0.599813578826061	0.956918688596202	0.649642492339122	1	0.993169005390725	1197	tags=6%, list=6%, signal=6%	14660/20617/56720/15165/216190	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0010592	positive regulation of lamellipodium assembly	30	0.636898420801915	0.956865891643736	0.618510158013544	1	0.993169005390725	1833	tags=13%, list=9%, signal=12%	208727/18708/17700/229320	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0044282	small molecule catabolic process	331	0.592998950716386	0.956739137874364	0.712287712287712	1	0.993169005390725	1856	tags=8%, list=9%, signal=8%	14660/15931/208982/12040/15233/12801/67980/433182/18416/19193/56720/13806/76654/16367/52538/26876/14719/16846/26384/11846/18242/20975/22271/15109/17425/100470/66253	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0002287	alpha-beta T cell activation involved in immune response	76	0.600902151831869	0.956735033267278	0.634595701125896	1	0.993169005390725	1545	tags=8%, list=7%, signal=7%	19883/13813/230126/17131/15284/14462	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0003151	outflow tract morphogenesis	86	0.599017457407944	0.956604910261943	0.657814096016343	1	0.993169005390725	1861	tags=16%, list=9%, signal=15%	22762/17684/57342/18186/15251/17260/12387/268902/14613/67784/14362/20666/19876/14048	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0015732	prostaglandin transport	30	0.636668379420291	0.956520281190714	0.618510158013544	1	0.993169005390725	1448	tags=17%, list=7%, signal=16%	18783/210463/16846/239273/108116	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0042119	neutrophil activation	37	0.62555019740145	0.956471159372332	0.626106194690266	1	0.993169005390725	1542	tags=8%, list=7%, signal=8%	16170/16168/103213	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060252	positive regulation of glial cell proliferation	29	0.635229278652058	0.956261874360889	0.613559322033898	1	0.993169005390725	1710	tags=14%, list=8%, signal=13%	22341/67490/17096/104156	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0005977	glycogen metabolic process	80	0.599440410511055	0.956240075008975	0.640816326530612	1	0.993169005390725	1477	tags=8%, list=7%, signal=7%	108099/74185/14783/16367/102093/244416	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006892	post-Golgi vesicle-mediated transport	98	0.59746235685217	0.956201783424996	0.645390070921986	1	0.993169005390725	1841	tags=9%, list=9%, signal=8%	20336/11735/20660/26422/226791/52639/58178/57440/17912	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048483	autonomic nervous system development	48	0.613169021313131	0.956134299009233	0.62847965738758	1	0.993169005390725	1965	tags=23%, list=9%, signal=21%	20346/18205/20677/18186/12778/78286/12387/15284/14462/20666/668303	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0009451	RNA modification	142	0.593667838237302	0.956020963156481	0.668004012036108	1	0.993169005390725	1808	tags=5%, list=9%, signal=5%	72167/77766/76894/240174/319582/68916/212728	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0007254	JNK cascade	167	0.594032431644387	0.95567777117658	0.668668668668669	1	0.993169005390725	1811	tags=10%, list=9%, signal=9%	21898/26408/14806/69601/224938/26921/14167/211770/22034/18795/98432/26409/76589/59036/14013/19261	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0046390	ribose phosphate biosynthetic process	193	0.593589698671251	0.955592927193622	0.666	1	0.993169005390725	1952	tags=9%, list=9%, signal=9%	11514/432530/20617/17850/18598/433182/11534/13806/50873/98496/19017/60596/23971/11545/22271/50799/14918/228026	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	70	-0.423368332556407	-0.955532356060362	0.664996900620257	1	0.993169005390725	866	tags=9%, list=4%, signal=8%	18952/54711/19941/12125/22062/50755	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0043299	leukocyte degranulation	82	0.598874755566813	0.955487509311789	0.648621041879469	1	0.993169005390725	1972	tags=9%, list=9%, signal=8%	14158/18124/27278/12890/17096/22631/14191	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0033628	regulation of cell adhesion mediated by integrin	46	0.61389917730766	0.955440207048449	0.631465517241379	1	0.993169005390725	1900	tags=11%, list=9%, signal=10%	83964/19247/16416/17096/13842	MeCP2 fold (median significant)	FALSE	FALSE	21098
